tender_country,tender_year,tender_mainCpv,tender_estimatedPrice_EUR,lot_bidsCount,tender_procedureType,tender_supplyType,buyer_buyerType,buyer_country,tender_indicator_score_INTEGRITY,tender_indicator_score_ADMINISTRATIVE,tender_indicator_score_TRANSPARENCY
RO,2021,33631600,409734.0,2.0,OPEN,SUPPLIES,OTHER,RO,100.0,46.6667,50.0
BG,2020,30125100,6650688.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,81.4118,41.6667,82.9545
RO,2023,71322200,3630308.0,11.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,UTILITIES,RO,71.4286,30.303,43.75
RO,2019,33621200,729125.0,10.0,OPEN,SUPPLIES,PUBLIC_BODY,RO,100.0,32.5758,50.0
SI,2015,15000000,16000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,74.8485,47.3214,57.8929
SI,2016,15100000,1245665.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,83.1845,38.7097,77.6987
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2021,50421000,996419.0,21.0,OPEN,SERVICES,PUBLIC_BODY,RO,100.0,48.7768,50.0
BG,2019,64112000,7745628.0,2.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,99.697,43.3333,76.8261
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2022,33600000,738189.0,14.0,OPEN,SUPPLIES,OTHER,RO,100.0,32.2581,50.0
CZ,2021,45233000,512241.0,7.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,100.0,31.8182,83.3333
CZ,2019,45233141,658502.0,4.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,90.0,30.5556,62.5
SI,2015,15800000,18000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.9615,33.1707,77.458
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
CZ,2016,50230000,22543080.0,2.0,OPEN,SERVICES,NATIONAL_AGENCY,CZ,100.0,30.5556,77.7778
BG,2015,71200000,2130416.0,15.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,100.0,35.3846,76.7521
RO,2019,33111000,930714.0,2.0,OPEN,SUPPLIES,OTHER,RO,100.0,30.5556,43.75
SI,2016,15000000,411517.45,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,66.9221,17.7696,74.3598
BG,2020,30125100,6650688.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,81.4118,41.6667,82.9545
RO,2023,15610000,667960.0,3.0,APPROACHING_BIDDERS,SUPPLIES,REGIONAL_AUTHORITY,ROMANIA,87.5528,37.7778,40.4762
BG,2017,39122100,4346048.0,4.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,83.3333,43.3333,77.4929
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
RO,2020,15111100,66324.0,6.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,88.396,38.6667,42.6871
RO,2020,50420000,5339937.0,2.0,OPEN,SERVICES,OTHER,ROMANIA,92.5448,58.4211,42.6053
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
RO,2019,33652000,12491340.0,13.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,85.7143,29.6512,50.0
RO,2022,33194120,5162827.0,6.0,OPEN,SUPPLIES,OTHER,ROMANIA,99.8233,37.1429,42.2857
LT,2018,71322300,800000.0,12.0,RESTRICTED,SERVICES,UTILITIES,LT,79.9981,31.9445,50.0
RO,2019,15100000,2878741.0,3.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,82.5208,37.1429,41.6667
PL,2016,33140000,196725.0,2.0,OPEN,SUPPLIES,OTHER,PL,75.3213,36.6102,81.0811
SI,2016,15000000,7700.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.5703,39.0909,76.5181
BG,2022,98360000,145792.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,70.0,32.1429,62.5
HR,2015,33140000,420650.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,HR,98.4849,19.7222,75.8563
ES,2019,33690000,104728819.37,66.0,OPEN,SUPPLIES,PUBLIC_BODY,ES,100.0,45.8333,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
ES,2019,33696000,34617000.0,201.0,OPEN,SUPPLIES,OTHER,ES,100.0,45.2381,43.75
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
RO,2022,15113000,7576408.0,2.0,APPROACHING_BIDDERS,SUPPLIES,PUBLIC_BODY,ROMANIA,89.3309,36.6667,41.9048
BG,2017,90911200,6135597.0,6.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.0601,48.6111,76.1464
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
RO,2021,33170000,2621571.0,16.0,OPEN,SUPPLIES,OTHER,RO,98.159,49.6124,50.0
PL,2015,30214000,479690.0,9.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,100.0,18.6667,83.3333
CZ,2019,77200000,11667138.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,CZ,85.0199,46.9697,67.0194
ES,2020,71351810,1020000.0,15.0,OPEN,SERVICES,REGIONAL_AGENCY,ES,100.0,39.3939,43.75
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
CZ,2018,45233100,65773653.0,5.0,RESTRICTED,WORKS,PUBLIC_BODY,CZ,90.0,46.9697,77.5045
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
CZ,2018,39162000,337265.0,1.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,CZ,86.6667,30.7692,83.3333
ES,2020,33690000,123130007.26,77.0,OPEN,SUPPLIES,PUBLIC_BODY,ES,100.0,45.8333,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2019,33610000,25063600.0,18.0,OPEN,SUPPLIES,OTHER,RO,100.0,33.1858,50.0
RO,2023,60420000,401722.0,7.0,OPEN,SERVICES,NATIONAL_AUTHORITY,RO,100.0,62.5,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
SI,2015,15800000,20000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,70.9811,36.6667,76.5258
RO,2020,33140000,48154.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,87.2267,36.3636,40.4762
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2019,33651100,4869129.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,95.1876,59.0244,42.7307
RO,2018,33183100,7453341.0,2.0,OPEN,SUPPLIES,OTHER,ROMANIA,97.895,58.2609,42.6587
BG,2018,15800000,7665527.0,1.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,BG,75.5051,21.5278,77.4461
HR,2016,33141624,229590.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,HR,92.8572,16.0,76.3889
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
SI,2015,33140000,1500.0,1.0,OPEN,SUPPLIES,OTHER,SI,58.3333,36.8,77.037
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
PL,2015,33600000,2028469.0,1.0,OPEN,SUPPLIES,OTHER,PL,90.9554,19.5455,81.0569
LT,2018,66514110,644628.1,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,LT,80.0,48.8095,50.0
ES,2019,33140000,3842531.32,253.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,ES,100.0,48.8889,50.0
RO,2022,24931250,1445330.0,3.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.8922,37.7778,42.1053
RO,2020,33100000,4030410.0,67.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,83.8949,32.4927,50.0
RO,2022,33171110,3807219.0,10.0,OPEN,SUPPLIES,OTHER,ROMANIA,99.9145,37.1429,42.3077
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
BG,2016,09100000,39702424.0,2.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,82.2092,43.3333,77.6423
RO,2023,33600000,2848759.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,82.7784,39.604,42.6339
RO,2018,33600000,11349443.0,8.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,92.2443,39.905,42.7667
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
SI,2015,15000000,276000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.6209,35.3846,75.9589
LT,2021,73210000,3500000.0,855.0,RESTRICTED,SERVICES,PUBLIC_BODY,LT,100.0,49.3333,50.0
LT,2023,33123210,75600000.0,19.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,LT,99.9474,42.8572,50.0
IT,2017,33194220,25989500.0,4.0,OPEN,SUPPLIES,OTHER,IT,82.7408,43.5898,87.9699
BG,2015,34350000,1233512.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,76.9231,29.5238,76.9547
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
CZ,2019,77200000,11667138.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,CZ,85.0199,46.9697,67.0194
CZ,2019,77200000,11667138.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,CZ,85.0199,46.9697,67.0194
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
RO,2020,22458000,8001780.0,5.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,99.0167,38.5185,42.5824
BG,2016,09100000,39702424.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,82.2092,43.3333,77.6423
RO,2022,03212100,33933.0,7.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,92.4075,37.1429,41.8367
RO,2019,33621300,3651654.0,3.0,OPEN,SUPPLIES,OTHER,ROMANIA,94.4836,36.3636,42.4812
RO,2021,33690000,463794.0,14.0,OPEN,SUPPLIES,OTHER,RO,100.0,33.1804,50.0
RO,2020,33690000,13473630.0,5.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,88.9981,39.619,42.7857
RO,2018,44110000,2662321.0,1.0,APPROACHING_BIDDERS,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,81.715,38.7097,42.381
BG,2021,30125100,9389806.0,2.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,94.8592,42.1569,83.1342
BG,2018,71322000,2044630.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,66.6667,31.8182,74.3038
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
BG,2022,30230000,44179.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,BG,100.0,45.8334,50.0
SI,2015,30192000,13780.0,1.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,SI,58.3333,36.9231,75.4386
SI,2015,50110000,2808.0,1.0,NEGOTIATED,SERVICES,UTILITIES,SI,61.7674,26.3636,74.726
CZ,2018,45233100,65773653.0,7.0,RESTRICTED,WORKS,PUBLIC_BODY,CZ,90.0,46.9697,77.5045
PL,2016,33696500,298921.0,1.0,OPEN,SUPPLIES,OTHER,PL,87.6723,16.4609,85.7276
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
LT,2021,14212000,5930578.51,50.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,LT,99.9927,21.25,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
CZ,2015,50100000,2493641.0,6.0,OPEN,SERVICES,NATIONAL_AUTHORITY,CZ,100.0,57.5,80.9524
SI,2016,15100000,1245665.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,83.1845,38.7097,77.6987
HR,2015,33690000,226267.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,HR,82.5758,8.0,75.463
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
SI,2015,15000000,276000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.6209,35.3846,75.9589
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
CZ,2019,45211000,3108045.0,6.0,RESTRICTED,WORKS,REGIONAL_AUTHORITY,CZ,78.1235,20.8333,65.1097
HR,2015,15331170,39121.0,9.0,OPEN,SUPPLIES,OTHER,HRVATSKA,90.0,13.3333,88.8889
BG,2021,45000000,134489.0,2.0,OPEN,WORKS,REGIONAL_AUTHORITY,BG,87.5,37.5,62.5
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2019,15511700,10698253.0,13.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,ROMANIA,83.1199,39.4595,42.7249
SI,2015,15800000,797142.44,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,69.4445,36.0,79.7931
BG,2021,30125100,9389806.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,94.8592,42.1569,83.1342
RO,2018,60400000,6542729.0,4.0,OPEN,SERVICES,NATIONAL_AUTHORITY,ROMANIA,88.3722,37.7778,42.7019
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15800000,20000.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,70.9811,36.6667,76.5258
RO,2020,39100000,1124.0,8.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,89.6436,56.0,38.0952
RO,2018,60400000,11115004.0,5.0,OPEN,SERVICES,NATIONAL_AUTHORITY,ROMANIA,92.7952,37.7778,42.7318
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
RO,2020,39830000,10261575.0,4.0,OPEN,SUPPLIES,OTHER,ROMANIA,93.9369,59.4203,42.8247
RO,2020,33631600,109820.0,10.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,99.7562,56.0,42.1053
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
RO,2022,33140000,3594540.0,50.0,OPEN,SUPPLIES,REGIONAL_AGENCY,RO,100.0,32.8165,50.0
RO,2018,33192500,611443.0,17.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,93.3915,38.8889,41.8367
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
BG,2016,45000000,12161775.0,1.0,OPEN,WORKS,PUBLIC_BODY,BG,75.0,27.381,76.8232
BG,2016,79800000,255650.0,3.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,80.303,28.2353,79.5553
SI,2016,15800000,1200000.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,83.7963,22.2222,76.9041
CZ,2019,77200000,11667138.0,2.0,OPEN,SERVICES,NATIONAL_AUTHORITY,CZ,85.0199,46.9697,67.0194
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
RO,2021,33690000,1147193.0,11.0,OPEN,SUPPLIES,PUBLIC_BODY,RO,80.0,48.0769,50.0
SI,2015,15800000,159049.77,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,77.2287,35.8621,77.7993
IT,2022,45000000,178000000.0,30.0,OPEN,WORKS,REGIONAL_AUTHORITY,IT,85.7143,32.7778,43.75
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
BG,2016,45000000,12161775.0,1.0,OPEN,WORKS,PUBLIC_BODY,BG,75.0,27.381,76.8232
CZ,2019,45211000,3108045.0,4.0,RESTRICTED,WORKS,REGIONAL_AUTHORITY,CZ,78.1235,20.8333,65.1097
SI,2015,33141000,781250.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.7074,57.2093,75.8751
RO,2019,33140000,2411979.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,94.7003,36.6667,41.2698
SI,2015,33141000,781250.0,7.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,71.7074,57.2093,75.8751
UK,2015,34130000,1948685.0,13.0,OPEN,SERVICES,PUBLIC_BODY,UK,83.3333,18.1818,85.0
BG,2015,66500000,1533899.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,88.3333,28.8889,84.5361
RO,2020,33600000,1183509.0,14.0,OPEN,SUPPLIES,PUBLIC_BODY,RO,100.0,33.0357,50.0
BG,2017,90911200,6135597.0,6.0,OPEN,SERVICES,NATIONAL_AUTHORITY,BG,83.0601,48.6111,76.1464
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
ES,2022,50324100,3992050.0,10.0,OPEN,SERVICES,PUBLIC_BODY,ES,100.0,48.3333,43.75
BG,2016,45000000,12161775.0,1.0,OPEN,WORKS,PUBLIC_BODY,BG,75.0,27.381,76.8232
BG,2021,30125100,9389806.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,94.8592,42.1569,83.1342
PL,2015,33600000,1911089.0,1.0,OPEN,SUPPLIES,OTHER,PL,92.4097,18.6301,82.1041
IT,2019,71356000,3000000.0,6.0,NEGOTIATED_WITH_PUBLICATION,SERVICES,UTILITIES,IT,85.7143,46.1539,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,OTHER,IT,78.5496,79.1667,50.0
RO,2018,33652000,86128.0,14.0,OPEN,SUPPLIES,PUBLIC_BODY,RO,99.7321,32.8283,50.0
IT,2017,33651660,10000000000.0,2555.0,RESTRICTED,SUPPLIES,REGIONAL_AGENCY,IT,70.0,52.8302,50.0
SI,2015,15800000,20000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.4837,46.875,65.9452
RO,2021,33141125,943107.0,24.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,94.9689,38.8571,42.6339
ES,2022,71240000,120363003.0,151.0,OPEN,SERVICES,REGIONAL_AUTHORITY,ES,100.0,48.4848,43.75
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2021,33140000,713989.0,9.0,OPEN,SUPPLIES,OTHER,RO,85.7143,45.4023,50.0
CZ,2019,77200000,11667138.0,2.0,OPEN,SERVICES,NATIONAL_AUTHORITY,CZ,85.0199,46.9697,67.0194
RO,2019,50610000,626.0,1.0,APPROACHING_BIDDERS,SERVICES,NATIONAL_AUTHORITY,ROMANIA,71.1397,39.0698,40.4762
RO,2020,33696200,12794.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,75.8947,37.7778,41.0714
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
RO,2021,33600000,12957362.0,20.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,90.673,37.8947,42.4908
RO,2019,33652100,9309842.0,4.0,OPEN,SUPPLIES,OTHER,ROMANIA,88.0538,38.4615,42.6948
SI,2015,33000000,45900.0,9.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,SI,77.808,38.5185,77.3105
SI,2016,15800000,1200000.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,83.7963,22.2222,76.9041
PL,2015,33600000,786697.44,4.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,96.9338,18.5417,79.0467
ES,2017,33184100,2965354.38,10.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,ES,79.528,19.0476,83.3333
SI,2015,30190000,209008.0,1.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,SI,69.5858,37.1429,69.54
SI,2015,15800000,20000.0,1.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,67.4837,46.875,65.9452
BG,2016,71220000,7669496.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,77.5262,32.0,77.6107
CZ,2019,77200000,11667138.0,1.0,OPEN,SERVICES,NATIONAL_AUTHORITY,CZ,85.0199,46.9697,67.0194
RO,2018,33141110,1249.0,13.0,OPEN,SUPPLIES,OTHER,RO,100.0,26.4286,50.0
CZ,2018,45400000,1995101.0,7.0,OPEN,WORKS,REGIONAL_AUTHORITY,CZ,100.0,30.5556,66.6667
RO,2022,33140000,12146118.0,84.0,OPEN,SUPPLIES,PUBLIC_BODY,RO,100.0,32.3367,50.0
PL,2016,33600000,690561.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,92.0043,15.9848,79.2963
GR,2018,15000000,682241.0,2.0,OPEN,SUPPLIES,REGIONAL_AUTHORITY,GR,90.0,20.0,77.4194
PL,2015,33183100,6346946.0,2.0,OPEN,SUPPLIES,OTHER,PL,81.4334,17.7966,81.7177
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
BG,2022,30200000,17907421.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,99.7863,41.6667,77.0951
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
RO,2021,33140000,10862650.0,1.0,OPEN,SUPPLIES,EUROPEAN_AGENCY,ROMANIA,85.0035,38.8235,41.9048
RO,2022,33690000,799493.0,2.0,OPEN,SUPPLIES,PUBLIC_BODY,ROMANIA,84.8647,38.6667,42.4812
RO,2020,33610000,5064127.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,86.915,39.5789,42.7114
PL,2015,33000000,495757.0,4.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,81.0036,19.7297,82.4373
BG,2016,71521000,1738419.0,1.0,OPEN,SERVICES,REGIONAL_AUTHORITY,BG,64.9688,31.1111,76.2055
RO,2021,33111710,78438.0,1.0,OPEN,SUPPLIES,OTHER,ROMANIA,95.4722,38.7097,42.602
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,PUBLIC_BODY,IT,78.5496,79.1667,50.0
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,REGIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2019,34113200,27133333.0,5.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,RO,100.0,48.4848,43.75
CZ,2017,45233142,431184.0,8.0,OPEN,WORKS,NATIONAL_AGENCY,CZ,90.0,15.1515,83.3333
SI,2016,15100000,1245665.0,3.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,83.1845,38.7097,77.6987
IT,2018,72267100,1500000000.0,132.0,RESTRICTED,SUPPLIES,NATIONAL_AUTHORITY,IT,78.5496,79.1667,50.0
RO,2021,33600000,2799682.0,1.0,APPROACHING_BIDDERS,SUPPLIES,OTHER,ROMANIA,84.3819,38.5567,42.7261
BG,2018,30197644,3418540.0,3.0,OPEN,SUPPLIES,NATIONAL_AUTHORITY,BG,100.0,44.0476,76.6667
PL,2015,33600000,1659526.0,7.0,OPEN,SUPPLIES,PUBLIC_BODY,PL,93.7585,38.0,80.8777
CZ,2015,64200000,4440497.0,3.0,OPEN,SERVICES,OTHER,CZ,100.0,55.0,76.8116
SI,2015,15800000,159049.77,2.0,OPEN,SUPPLIES,PUBLIC_BODY,SI,77.2287,35.8621,77.7993
